longitude,latitude,distance
101.4913,3.1201,18.469968247911726
101.352,3.125,3.1604402599031345
101.4421,3.2061,16.413486666008218
101.3925,3.1384,7.897541274591914
101.3926,3.2017,12.130124578918224
101.4512,3.2558,20.92748799216679
101.3658,3.2651,17.18682703991094
101.4107,3.2695,19.541208401294575
101.4872,3.2874,26.220488430619195
101.3748,3.265,17.466226558885072
101.3925,3.143,8.073448927988286
101.4643,3.1112,15.47579441180298
101.4735,3.197,18.787133694583513
101.3702,3.2379,14.45378977510185
101.4602,3.2513,21.25212381914749
101.325,3.1522,4.025256344533028
101.3972,3.2559,17.499957088385276
101.4332,3.2378,18.103449126796466
101.4512,3.2739,22.462852803384592
101.4736,3.2241,20.412685929064455
101.4734,3.1292,16.542073106504688
101.4376,3.2242,17.35040782181466
101.352,3.1476,4.6187862775778035
101.4602,3.2648,22.33990267716389
101.496,3.1834,20.411305977406762
101.4151,3.1971,13.46818187521989
101.4464,3.1428,13.804427025750261
101.3295,3.116,0.49963737713436396
101.3969,3.1023,8.127194562669203
101.4151,3.2107,14.524193304551522
101.4779,3.1654,17.84274715000046
101.4916,3.2241,22.059314637312205
101.3252,3.2426,14.077295225489882
101.343,3.1295,2.4995088799913003
101.3253,3.2516,15.078068840086322
101.3387,3.2109,10.661458852515144
101.3658,3.2741,18.154109492850242
101.3836,3.1837,9.949853302561733
101.3972,3.2379,15.747509179951644
101.3609,3.1204,4.015902195995518
101.4781,3.2106,19.989554319002647
101.3567,3.2515,15.47250132272768
101.4601,3.2332,19.86996650107227
101.3611,3.1837,8.528415396712566
101.3791,3.1837,9.630573871336745
101.4061,3.2017,13.110502931042271
101.325,3.125,1.0007543398010175
101.3475,3.1431,3.9142369269274035
101.352,3.134,3.6045572976504108
101.3836,3.2108,12.38740527728677
101.4105,3.1655,10.973173401804399
101.478,3.1699,18.01352318761879
101.433,3.1655,13.193940320100179
101.4689,3.1563,16.593517715296457
101.334,3.1431,3.174743834239418
101.3834,3.1294,6.653136626173474
101.3789,3.1249,6.065794135727623
101.343,3.1476,4.042349182591571
101.3611,3.1792,8.090163225545458
101.3609,3.1204,4.015902195995518
101.4376,3.2287,17.701037020167583
101.4464,3.1338,13.623535951283493
101.4014,3.1113,8.498835040609878
101.4419,3.1293,13.063368637010663
101.388,3.1385,7.428817939083714
101.343,3.1566,4.93709248907584
101.4465,3.188,15.686611815325257
101.4869,3.1518,18.411042259791806
101.4688,3.1202,15.97298689254311
101.4825,3.197,19.669887087678063
101.4734,3.1383,16.662296279920813
101.3971,3.2243,14.460215313079571
101.4374,3.1429,12.833126608548605
101.3838,3.2876,20.16685209573035
101.4915,3.1744,19.593465599601892
101.3296,3.1747,6.547092970789061
101.3567,3.2154,11.599600403189424
101.451,3.1654,15.029302831867247
101.334,3.125,1.4142315002187664
101.3522,3.238,13.897838966588433
101.3793,3.2741,18.584840378628943
101.3385,3.1205,1.580223173832719
101.3433,3.2516,15.214301187674586
101.4107,3.265,19.105713964542932
101.3567,3.2199,12.077341013908816
101.4825,3.206,20.147716272374655
101.3475,3.1611,5.602660320130317
101.4377,3.2604,20.35607002145413
101.4826,3.2467,22.745748442507995
101.3745,3.143,6.26250306596815
101.4377,3.2784,21.96923976986434
101.3477,3.238,13.79790021728759
101.4914,3.1337,18.579860623302967
101.4599,3.1609,15.787906458102718
101.4871,3.2512,23.449846266635944
101.4151,3.2017,13.815873729987286
101.3523,3.2606,16.36196381508777
101.4285,3.1836,13.731410556583363
101.3429,3.1114,2.0522157550057374
101.3298,3.2651,16.587726051829947
101.379,3.1611,7.816353823167688
101.4151,3.2152,14.890944717499911
101.3973,3.274,19.315633877130622
101.4643,3.1112,15.47579441180298
101.4915,3.206,21.02082701947316
101.3925,3.152,8.49650862391068
101.4285,3.1519,12.165071673261288
101.4962,3.2873,26.90864026563482
101.3522,3.2289,12.912016872172961
101.3792,3.2198,13.01650866490958
101.3657,3.247,15.251302151102918
101.3927,3.2514,16.827694835656818
101.343,3.125,2.235100713363801
101.4602,3.2603,21.971898787479777
101.3384,3.1115,1.569701444912965
101.3521,3.1883,8.583988572918251
101.3973,3.2785,19.77184502476338
101.4509,3.1338,14.118054657034437
101.4197,3.2649,19.61306926731966
101.433,3.1745,13.64173480117742
101.3251,3.1793,7.038647613282315
101.4914,3.1563,19.010812332227594
101.379,3.1701,8.49316984005699
101.37,3.1521,6.409070601664311
101.451,3.188,16.118278651897484
101.4557,3.2513,20.90224599217227
101.3343,3.2651,16.611283530269972
101.3388,3.2787,18.15617288460839
101.361,3.134,4.470186101332433
101.4286,3.2197,16.286876446805742
101.4468,3.2829,22.962392613903933
101.478,3.1744,18.18609562000583
101.3432,3.247,14.706015475480056
101.361,3.1295,4.269659369925785
101.3746,3.2108,11.893027845860662
101.4464,3.1519,14.057571960743427
101.4913,3.1201,18.469968247911726
101.4959,3.1744,20.055029262130272
101.3477,3.2244,12.314191228888625
101.3927,3.2379,15.499161370714281
101.4107,3.2469,17.389363340350698
101.469,3.1744,17.256412220066597
101.3747,3.2424,15.099375116118372
101.4734,3.1518,16.95070975741231
101.352,3.1657,6.2870888650492125
101.406,3.1655,10.543926375033452
101.4152,3.2378,16.84384368092026
101.3613,3.2696,17.548575216190983
101.4555,3.188,16.553768868498715
101.3924,3.1159,7.483466219529454
101.4016,3.1881,11.687760544373912
101.4554,3.1247,14.51060416156286
101.4916,3.2467,23.52306387598174
101.3971,3.1882,11.33726572205395
101.4421,3.2152,17.04993218979726
101.3386,3.1792,7.187909043969036
101.3564,3.1159,3.4863764849848597
101.37,3.143,5.828952894367419
101.3745,3.1475,6.517186490632498
101.4511,3.2016,16.929508677291313
101.4555,3.1654,15.495438366558522
101.3925,3.1701,9.610074231457398
101.4646,3.2422,20.907797276988102
101.3971,3.2198,14.046244686643156
101.3792,3.2515,16.224108561274534
101.3699,3.1249,5.08252800336246
101.3969,3.1294,8.120906890139103
101.4061,3.1972,12.75144790406822
101.3252,3.2154,11.052798013434769
101.3431,3.1747,6.8294993943598055
101.4647,3.2648,22.678605320594304
101.487,3.1789,19.29842045285608
101.3295,3.1567,4.553129310716175
101.3611,3.2018,10.348235299047804
101.3657,3.2334,13.814227295972366
101.3298,3.2471,14.587392434069173
101.397,3.1746,10.313203845772895
101.4825,3.2105,20.400848205828833
101.4422,3.2513,19.891015786328296
101.4823,3.1066,17.496428855985588
101.379,3.1746,8.85462246898955
101.4017,3.2514,17.297121238045907
101.334,3.1295,1.803311680595249
101.4331,3.2061,15.633897891079167
101.4377,3.2423,18.80934103521964
101.451,3.1609,14.853753504267633
101.496,3.215,21.945954404321153
101.3701,3.1927,9.889937692919853
101.3341,3.1838,7.606415694791281
101.3388,3.2561,15.653568884120437
101.3522,3.2244,12.426070167485113
101.3565,3.1476,4.957658371079402
101.3747,3.2289,13.713059551690279
101.3835,3.1701,8.852940132800727
101.3836,3.2063,11.96449500153912
101.4059,3.1203,8.995068224670145
101.4196,3.2107,14.872709663506619
101.4331,3.2287,17.35179257263631
101.4419,3.1519,13.579252157235166
101.4602,3.2694,22.721314045385018
101.4915,3.2015,20.78730242249118
101.4916,3.2196,21.790731900510547
101.4961,3.2557,24.538799827917664
101.388,3.152,8.059244358267614
101.397,3.143,8.539270534215703
101.3971,3.1836,10.981012555736006
101.415,3.1791,12.20978474745986
101.4287,3.2423,18.15997382844599
101.4061,3.2198,14.638744325446197
101.4105,3.1474,10.114700179029798
101.4779,3.1518,17.436760266355623
101.3296,3.1657,5.54993748783515
101.3654,3.1024,4.733716212818233
101.3745,3.1611,7.440024973913704
101.4285,3.17,12.965560548234077
101.3612,3.256,16.077721921650635
101.3927,3.256,17.28683498843195
101.4509,3.1157,13.978785293630702
101.4643,3.1112,15.47579441180298
101.3296,3.1883,8.055599338066342
101.4689,3.1383,16.168398767273025
101.3341,3.1702,6.110867949280175
101.3565,3.125,3.6378073712948464
101.4284,3.1429,11.863673186189466
101.3431,3.1973,9.26081293477222
101.3523,3.2741,17.839279128336393
101.4152,3.2333,16.44421261584185
101.4422,3.2423,19.14532480743808
101.3296,3.1838,7.556295488461984
101.3567,3.247,14.985674854214277
101.361,3.1476,5.321919423191735
101.4106,3.2107,14.184714279765561
101.4601,3.2151,18.61217011585022
101.3297,3.2154,11.065086781875353
101.3432,3.2335,13.220732590106005
101.4644,3.1338,15.603566036959895
101.4913,3.1247,18.48962535151138
101.4961,3.2376,23.31698294391774
101.4198,3.283,21.34480339930508
101.4599,3.1383,15.181729633993603
101.487,3.206,20.58283760402987
101.3521,3.1837,8.106928101287272
101.388,3.1611,8.606740300455767
101.3969,3.1113,8.00020109435925
101.4152,3.2604,18.923478484194046
101.4329,3.1248,12.020039070553407
101.352,3.1295,3.3526453257915336
101.3523,3.2877,19.331248199379715
101.3792,3.2244,13.472133754665899
101.4152,3.2559,18.50081613385921
101.4285,3.1881,14.011562631554083
101.4332,3.2559,19.654496169438385
101.4374,3.1293,12.567073772517173
101.4556,3.2332,19.495577002929874
101.3249,3.107,1.0008159308612985
101.4644,3.1292,15.546998832382277
101.4778,3.1066,16.99770782172922
101.334,3.1205,1.117552269587309
101.3835,3.152,7.62964208397318
101.4196,3.2288,16.359487067598273
101.4913,3.1021,18.529074890180407
101.3387,3.2425,14.148156272784544
101.3564,3.1024,3.8002310616977364
101.3568,3.2606,16.46183389242325
101.3881,3.1927,11.037150191918162
101.4196,3.1926,13.522703329391822
101.4467,3.2784,22.553272366234893
101.4689,3.1518,16.46547211404725
101.4868,3.1156,17.964797927455496
101.4061,3.1927,12.40218990688099
101.343,3.134,2.8284569452832407
101.3654,3.125,4.595894200016516
101.3837,3.2243,13.692805869405706
101.4063,3.2876,21.10819059616549
101.3701,3.2108,11.670094543207151
101.4242,3.2423,17.847412712324854
101.4601,3.2061,18.037762871377318
101.4781,3.2467,22.36370182852197
101.4868,3.1111,17.97304182624406
101.3342,3.2471,14.613394993868924
101.3343,3.2742,17.621312754754086
101.4557,3.2648,22.007329853179833
101.46,3.1835,16.762879813735648
101.3384,3.1024,2.121439961445336
101.4017,3.2605,18.18468509600405
101.4107,3.2604,18.66390485835742
101.4646,3.2332,20.249761320825943
101.4823,3.1202,17.471310176219998
101.3747,3.256,16.516268347395858
101.4287,3.2468,18.549634969542307
101.3792,3.2424,15.289024822699487
101.3882,3.2288,14.37206623439968
101.4374,3.1383,12.72366031470765
101.3972,3.2424,16.18020478897781
101.4285,3.179,13.458240494053161
101.3296,3.2019,9.565288349091775
101.3613,3.2741,18.035942508608525
101.3744,3.1249,5.573449497896395
101.3745,3.1656,7.7860704205042905
101.4644,3.1247,15.507794698693504
101.3746,3.2063,11.451872778631536
101.3879,3.1204,7.000922369758564
101.4105,3.1791,11.804387675065025
101.4958,3.1292,19.020611863552727
101.3431,3.2018,9.749870913412602
101.4647,3.2693,23.046187124447105
101.4736,3.2196,20.122129000666682
101.4961,3.2467,23.91790298671008
101.3253,3.2471,14.577692933064498
101.3341,3.1793,7.110783251772673
101.3565,3.1295,3.8059790601093213
101.4017,3.2424,16.433449101536887
101.4061,3.2152,14.238939680124874
101.4194,3.1203,10.492160720928206
101.3882,3.256,17.07553707949015
101.4782,3.2874,25.544592101190783
101.496,3.1924,20.799523409627607
101.4374,3.1157,12.479877731573069
101.4692,3.2784,24.132810269279624
101.3835,3.1611,8.205854988034464
101.4287,3.2649,20.166353241764206
101.334,3.116,0.9992747542680294
101.3612,3.247,15.110814937263157
101.3613,3.2651,17.061961101242282
101.3881,3.1882,10.655242395159922
101.3924,3.1068,7.5530882478539185
101.3924,3.1294,7.6303053335894235
101.3925,3.1746,9.930953850186285
101.4014,3.1203,8.496179743893181
101.4333,3.283,22.122298520492794
101.4826,3.2241,21.228450444502702
101.4153,3.2785,20.664005648057138
101.433,3.179,13.88727810057809
101.4645,3.179,16.99885707740213
101.3836,3.1791,9.56872035740319
101.4736,3.2332,21.024391056646323
101.4823,3.1156,17.465162031956023
101.3969,3.1158,7.983126714445656
101.4332,3.2604,20.052851818302614
101.3342,3.2064,10.103784749120535
101.3792,3.2605,17.157489477750662
101.4059,3.1113,8.997580440830953
101.424,3.1881,13.60481440481311
101.4554,3.1473,14.890616188364973
101.3384,3.116,1.487809078570187
101.3432,3.2154,11.23596521737542
101.3433,3.2742,17.707976034636616
101.3746,3.1746,8.531421891565833
101.3748,3.2741,18.428842240931264
101.3748,3.2786,18.90676195410169
101.4242,3.2649,19.885360015593506
101.442,3.1564,13.74514405266661
101.4823,3.1111,17.473639491318252
101.4915,3.1789,19.764905100165112
101.4464,3.1157,13.47914932153619
101.4015,3.161,9.857985175965455
101.4734,3.1428,16.744039092526613
101.3386,3.2018,9.659273779163897
101.3791,3.1792,9.244723451921734
101.3838,3.2786,19.22271895891225
101.4868,3.1111,17.97304182624406
101.37,3.1295,5.2169747943202935
101.4016,3.2107,13.535570332023827
101.4736,3.2286,20.711257124149366
101.3339,3.1115,1.1076392899749254
101.3476,3.1883,8.421872896520615
101.3969,3.1204,7.998056762756401
101.4509,3.1474,14.407988662769277
101.3431,3.1883,8.286752488474388
101.3792,3.2379,14.830346431714242
101.4286,3.2152,15.93655193468954
101.4692,3.2738,23.752516670359668
101.4825,3.1834,19.025097208074023
101.334,3.1567,4.634638061328854
101.4153,3.2875,21.54454362875034
101.4512,3.2468,20.195282527858307
101.487,3.197,20.115350984162855
101.3477,3.2199,11.824850451666494
101.3519,3.1024,3.3477636984077166
101.37,3.1701,7.819875409503683
101.3928,3.274,19.11342069727538
101.424,3.1836,13.316105839826907
101.4466,3.2061,16.8119981846556
101.4466,3.2152,17.433898281650137
101.3386,3.1883,8.179965218770327
101.3746,3.1792,8.928185805643587
101.4422,3.2558,20.27210308327019
101.4736,3.2106,19.566476264154073
101.4913,3.1021,18.529074890180407
101.4914,3.1382,18.639467999126513
101.4916,3.2422,23.217283964110642
101.3926,3.2108,12.940186475706506
101.4735,3.188,18.328477784885973
101.4375,3.1609,13.451517788144878
101.3655,3.1701,7.510498250540638
101.3834,3.1114,6.504340068392215
101.4779,3.1563,17.55771980857628
101.478,3.197,19.227085247706125
101.3476,3.1792,7.462049568204818
101.3702,3.256,16.356138089452088
101.4104,3.1384,9.803594126494893
101.4827,3.2783,25.14412285841262
101.3249,3.107,1.0008159308612985
101.3432,3.2425,14.210551112074482
101.3744,3.1159,5.484919626926331
101.388,3.1746,9.559537762280007
101.4014,3.1203,8.496179743893181
101.3253,3.2742,17.591068926267404
101.3699,3.1114,5.01145303651928
101.4059,3.1249,9.036684139949374
101.4104,3.1068,9.537072890089917
101.4422,3.2784,22.25756493703457
101.4423,3.283,22.680881159717007
101.3565,3.1566,5.710744335723672
101.3611,3.2108,11.277534572288385
101.397,3.1791,10.63640973638682
101.4015,3.1655,10.121140435158987
101.4149,3.1158,9.981670209284731
101.442,3.1971,15.813428285895466
101.4692,3.2693,23.385332206945666
101.4871,3.2331,22.213459299464695
101.4958,3.1246,18.988031966342948
101.3565,3.1521,5.324012716848122
101.3835,3.143,7.155503950049152
101.3925,3.1656,9.305050429043593
101.3927,3.2424,15.938601535235083
101.4239,3.1158,10.980942803034699
101.4239,3.1474,11.52248647945632
101.3298,3.2697,17.098966541452203
101.3745,3.1701,8.148163478584706
101.3882,3.2334,14.82055614009029
101.3926,3.1927,11.36084215147307
101.4197,3.2604,19.19254899122178
101.4329,3.1158,11.980215772675049
101.3384,3.1024,2.121439961445336
101.3834,3.1249,6.559241456075602
101.3928,3.2786,19.584610972123514
101.4194,3.1248,10.526815397354701
101.4283,3.1022,11.57172186230383
101.4419,3.1248,13.016247206376889
101.4602,3.2558,21.609215041898107
101.4913,3.1201,18.469968247911726
101.433,3.1564,12.804928605244104
101.3609,3.1159,3.9860116630819427
101.3789,3.1159,5.984556086640722
101.3925,3.1565,8.743387843843056
101.4557,3.2829,23.5578140449196
101.379,3.1656,8.146427638680528
101.4016,3.2243,14.742662616739484
101.4017,3.2379,16.007601443891872
101.4465,3.1609,14.384175984957741
101.4781,3.2332,21.41868203830172
101.3746,3.1746,8.531421891565833
101.3882,3.2514,16.61055638580339
101.4284,3.1248,11.522133894027416
101.4465,3.179,15.20028717327118
101.4509,3.1248,14.012891448964513
101.361,3.1566,6.02967813596442
101.451,3.1925,16.37255349437259
101.3973,3.2831,20.24035174999333
101.3973,3.2876,20.700642965005596
101.4961,3.2286,22.75133755871392
101.4017,3.2288,15.160363476300736
101.4465,3.1745,14.976292295371735
101.3564,3.1114,3.523688143097118
101.3655,3.1385,5.145836927866092
101.3703,3.2786,18.76674729705926
101.3793,3.265,17.630745512711254
101.3883,3.2831,19.865282522868615
101.4958,3.1066,18.99288166836595
101.3251,3.1883,8.039400862974562
101.4555,3.1971,17.066092158321
101.4825,3.1744,18.65363503982858
101.361,3.1521,5.664763464243635
101.3928,3.2695,18.654528328702117
101.4104,3.1248,9.532323887459063
101.4242,3.2514,18.65406925337411
101.4243,3.2875,22.027255623067738
101.4688,3.1112,15.975144983992868
101.4152,3.2514,18.08212132211885
101.4467,3.2513,20.221368860956282
101.4736,3.2332,21.024391056646323
101.4824,3.1608,18.171966085434136
101.3703,3.2605,16.83639222487243
101.4512,3.2513,20.558555837234756
101.3341,3.1612,5.126558558984954
101.3251,3.1612,5.02602294776916
101.3654,3.1069,4.598365896999823
101.3519,3.1114,3.0302097930797043
101.3564,3.1114,3.523688143097118
101.4513,3.2875,23.67020263254479
101.3566,3.2108,11.109791631984647
101.4152,3.2469,17.66767612360598
101.4467,3.2558,20.59634323582109
101.4737,3.2512,22.328462467749258
101.343,3.1205,2.06023308499141
101.352,3.1431,4.2505520117574
101.3882,3.2379,15.263131312248126
101.4062,3.2378,16.269617963685963
101.4194,3.1429,10.899605188097135
101.424,3.1519,11.694257804154914
101.4241,3.2107,15.229642936040237
101.4467,3.2694,21.760281746404708
101.3838,3.2831,19.694086589321085
101.3297,3.2245,12.075928981550339
101.3926,3.1836,10.6223010851864
101.4016,3.1836,11.350384833602899
101.4736,3.2106,19.566476264154073
101.3521,3.1928,9.054316950306077
101.4914,3.1653,19.27118625499273
101.496,3.2105,21.699314814211608
101.3654,3.1024,4.733716212818233
101.3924,3.1204,7.499418413437873
101.3972,3.2605,17.956160387097615
101.3385,3.1612,5.244752045904389
101.4152,3.2423,17.248732288240564
101.4329,3.1293,12.071054426091276
101.4871,3.2422,22.821258894771546
101.3253,3.2606,16.078820889936054
101.4196,3.2197,15.597251178861084
101.4872,3.2648,24.454991865524732
101.3433,3.2832,18.70247315172464
101.4108,3.283,20.87022514514863
101.4373,3.1022,12.56287709183495
101.4463,3.1112,13.478605537433815
101.478,3.1925,18.99786450660736
101.4826,3.2286,21.51570088143533
101.496,3.1879,20.600252821616717
101.4825,3.1879,19.22767707279132
101.4871,3.2467,23.132276089685234
101.3836,3.2153,12.81589765938687
101.3298,3.2561,15.58752153332125
101.3478,3.2832,18.763319426242255
101.3834,3.1114,6.504340068392215
101.4511,3.2242,18.459636215515914
101.352,3.1385,3.9046370549509417
101.433,3.1835,14.146264939302327
101.3431,3.2064,10.250926142196572
101.4556,3.2106,17.913629903490047
101.4602,3.2784,23.48186463534991
101.3837,3.2424,15.492470603709204
101.4598,3.1157,14.966954506091987
101.4959,3.1698,19.895334193274508
101.3703,3.2696,17.804624946260688
101.3566,3.1792,7.854636237871271
101.406,3.1429,9.477732808317098
101.4419,3.1474,13.440695027344832
101.4556,3.2151,18.211934850600613
101.3924,3.1023,7.636983910966819
101.3969,3.1249,8.044168270751962
101.3387,3.238,13.650785490340121
101.487,3.1925,19.896370167644452
101.3295,3.1296,1.5926510516613475
101.3658,3.2831,19.124836663790795
101.4374,3.1248,12.51808211666436
101.4914,3.1518,18.899161311824102
101.3834,3.1068,6.564412366762243
101.3881,3.2153,13.07661641318403
101.397,3.1565,9.175254474553258
101.4375,3.1926,15.118212040263103
101.4376,3.1971,15.41465106606685
101.3789,3.1249,6.065794135727623
101.4601,3.2106,18.320384986762345
101.3253,3.2832,18.591821568559087
101.3386,3.1838,7.6887424561271995
101.469,3.1699,17.074441831573086
101.3657,3.2199,12.405407871471326
101.4422,3.2649,21.05801042300189
101.4735,3.1925,18.552476072789563
101.46,3.197,17.48652526941403
101.4643,3.1112,15.47579441180298
101.4105,3.152,10.30243632376298
101.4556,3.2196,18.518956759101027
101.3927,3.265,18.193233374053833
101.3973,3.2695,18.861662780008658
101.4242,3.2378,17.456418222205446
101.3298,3.2516,15.087446618864034
101.4239,3.1203,10.991301588931751
101.4241,3.2016,14.54842238017521
101.469,3.188,17.88037411461833
101.3612,3.2425,14.629068762029348
101.4195,3.1791,12.621939773898811
101.3702,3.247,15.406716669822462
101.4643,3.1112,15.47579441180298
101.4197,3.274,20.474433446379596
101.4373,3.1022,12.56287709183495
101.4511,3.2287,18.78957304879364
101.4512,3.2829,23.25341641301054
101.3432,3.238,13.71544345838751
101.3477,3.247,14.782947351072893
101.3925,3.1791,10.266202628443995
101.4331,3.2107,15.966489135662496
101.4421,3.2106,16.723588286954893
101.4823,3.1202,17.471310176219998
101.361,3.143,4.998997174142727
101.3835,3.1565,7.903649206597452
101.3837,3.2469,15.947804774071995
101.4647,3.2513,21.607888745400558
101.3253,3.2561,15.578444828234867
101.3341,3.1928,8.599329399370083
101.4196,3.2152,15.231069937808329
101.4377,3.2694,21.15436204264378
101.487,3.2015,20.34428415742463
101.4871,3.2376,22.51038602869488
101.3567,3.2334,13.52039210837417
101.4419,3.1157,12.979513462969742
101.4511,3.2151,17.81671948167391
101.4736,3.2151,19.839938450135495
101.3296,3.1612,5.051893499382455
101.3433,3.2606,16.206642019347843
101.3476,3.2018,9.864969825513736
101.3701,3.2018,10.774709877664966
101.4106,3.1972,13.109019292410949
101.3701,3.2153,12.12396821502612
101.3744,3.1249,5.573449497896395
101.4688,3.1157,15.96622707393555
101.3701,3.1792,8.62898236708465
101.4106,3.2288,15.73663861919914
101.3388,3.2651,16.649805663628968
101.3568,3.2877,19.41584880683847
101.3475,3.1476,4.311294098969211
101.3476,3.1973,9.38191413672205
101.3744,3.1114,5.508718278225891
101.4555,3.1609,15.32523152115363
101.4827,3.2693,24.43583502537458
101.3883,3.2695,18.458595084980928
101.4014,3.1294,8.61254704504857
101.4104,3.1203,9.494035362658845
101.4466,3.2106,17.114879078834957
101.4554,3.1428,14.781701627207969
101.4826,3.2331,21.810649094633217
101.4553,3.1021,14.549700902055857
101.3566,3.2018,10.165167246360609
101.4419,3.1338,13.129404513795631
101.4824,3.1382,17.649501855838064
101.4826,3.2377,22.119787310446437
101.3341,3.2019,9.604930303211727
101.4195,3.1836,12.90677947115973
101.4239,3.1203,10.991301588931751
101.4643,3.1157,15.466590752467754
101.3746,3.2018,11.015780654728962
101.424,3.1565,11.878570912088822
101.3252,3.2335,13.065422749460788
101.4018,3.2876,20.899439433727917
101.4735,3.1835,18.11553424266149
101.3251,3.1974,9.051273838307013
101.4239,3.1339,11.159757246821155
101.3926,3.2198,13.767639769670195
101.4512,3.2784,22.856075528472562
101.4826,3.2512,23.068641985014953
101.4961,3.2196,22.21639125454111
101.4239,3.1248,11.024385267335097
101.415,3.1836,12.504018578551083
101.3298,3.2787,18.09926154030656
101.3702,3.2334,13.98562262593812
101.3565,3.1385,4.300163787428821
101.3879,3.1159,6.983829409913059
101.3655,3.1475,5.6998701101825775
101.3971,3.2108,13.236222220567267
101.433,3.1926,14.708126833115422
101.3927,3.2243,14.195617397438184
101.3342,3.2245,12.107810821140756
101.3387,3.2154,11.156945402330997
101.3658,3.2877,19.62215118164783
101.388,3.143,7.611916716593412
101.4872,3.2693,24.79624687805707
101.3791,3.1882,10.026552196840854
101.3792,3.256,16.68982308641641
101.4644,3.1383,15.674864735749141
101.478,3.206,19.71565291989
101.3748,3.2831,19.385815003130222
101.3701,3.1837,9.041151795893336
101.4195,3.1881,13.204442553548343
101.4958,3.1201,18.969456430409775
101.3384,3.1024,2.121439961445336
101.406,3.1746,11.105700026348812
101.3385,3.1341,2.5094563205961817
101.397,3.1701,10.004593415533341
101.4422,3.2604,20.666918320047028
101.3566,3.1837,8.30532689750227
101.3296,3.1973,9.054562548140638
101.3342,3.2335,13.105269312904726
101.3432,3.2109,10.74412380060462
101.478,3.1834,18.566918073577646
101.3656,3.2108,11.464612140973388
101.3567,3.2289,13.037917877924395
101.3744,3.1249,5.573449497896395
101.4108,3.274,19.98503161979473
101.4467,3.2649,21.37032700081526
101.3521,3.1702,6.736102085962427
101.4509,3.1202,13.986514796051218
101.4781,3.2286,21.111398995890752
101.4824,3.1428,17.728239895072164
101.3972,3.2469,16.616701327697527
101.4646,3.2151,19.01710833289212
101.3431,3.1928,8.773031642778196
101.3657,3.256,16.209830162284764
101.4017,3.2333,15.576871624103523
101.4014,3.1203,8.496179743893181
101.46,3.1744,16.334945364540054
101.4914,3.1608,19.13490073119275
101.4331,3.2152,16.300816752927386
101.4375,3.1745,14.082914547042126
101.3879,3.1023,7.1480792216457285
101.4284,3.1158,11.480579247006746
101.4644,3.1518,15.98112137998643
101.4104,3.1294,9.598304450447362
101.3567,3.2425,14.499771000399399
101.3836,3.1927,10.726969407102173
101.3298,3.2742,17.599107512413443
101.4197,3.2423,17.543512929034264
101.4421,3.2242,17.71377809405195
101.3477,3.2515,15.276236620027392
101.3564,3.1205,3.5220763075373047
101.4555,3.2016,17.335676403344216
101.4871,3.2196,21.368275046585843
101.4016,3.2198,14.33685111858876
101.352,3.1566,5.419173275194916
101.4333,3.2875,22.54394351199212
101.3566,3.1928,9.23237772632912
101.379,3.1475,6.943717306281781
101.4599,3.1247,15.00916484465684
101.4508,3.1112,13.9778661697837
101.3883,3.274,18.92224057098721
101.3881,3.2108,12.65695472733606
101.3475,3.1205,2.5478006851680184
101.4285,3.1926,14.303737027914224
101.4466,3.2287,18.4203253642727
101.4692,3.2648,23.023167250681798
101.3251,3.1657,5.526399007252485
101.4063,3.2785,20.198145938934577
101.4556,3.2287,19.164731803342136
101.4598,3.1157,14.966954506091987
101.4556,3.2242,18.841367287713627
101.4242,3.2559,19.060201817686515
101.46,3.1699,16.142586759087603
101.3342,3.2425,14.103194784412874
101.4373,3.1067,12.511592526326828
101.4419,3.1429,13.319505637144795
101.3522,3.2515,15.366562605934158
101.388,3.1701,9.225747301024754
101.397,3.1384,8.373156862795431
101.4373,3.1022,12.56287709183495
101.3252,3.22,11.564293689340646
101.3295,3.1431,3.0545220945814875
101.4914,3.1427,18.71227049345308
101.4195,3.1745,12.34494834606419
101.4376,3.2016,15.71260244959698
101.4917,3.2648,24.825183476072862
101.3343,3.2697,17.121820528462578
101.4556,3.2377,19.833528531754673
101.4915,3.2105,21.26356386827065
101.388,3.1656,8.90757086524581
101.4015,3.1701,10.408145910305446
101.4375,3.1655,13.649605149260205
101.3612,3.2515,15.593734570337238
101.4015,3.1429,9.005016954192264
101.406,3.152,9.843979050356955
101.4466,3.2332,18.764303522521356
101.469,3.1654,16.905328112277637
101.4734,3.1473,16.84025909694136
101.352,3.1611,5.842576231590505
101.4061,3.2243,15.03640908621469
101.4557,3.2603,21.633667902721303
101.3881,3.1972,11.428207761533272
101.3342,3.238,13.60418009787485
101.388,3.1565,8.319111913171955
101.4689,3.1473,16.351742025962274
101.3478,3.2561,15.782726010348053
101.379,3.134,6.320856133363717
101.4018,3.2785,19.979886867325632
101.3699,3.1159,4.985283355808543
101.3835,3.1339,6.793354780730919
101.4421,3.2197,17.377821614242237
101.4464,3.1383,13.705148365632862
101.3343,3.2787,18.12085381025868
101.3658,3.2605,16.693962123440084
101.4328,3.1067,12.013733468914888
101.442,3.1654,14.103913104532023
101.4329,3.1474,12.478440151119392
101.4014,3.1384,8.84076524806458
101.3521,3.2018,10.00372482783627
101.4553,3.1021,14.549700902055857
101.3387,3.2335,13.153642754090145
101.325,3.1341,2.012628172266514
